Zeitpunkt;Schwebstoff-Konzentration [g/m^3];Prüfstatus;Schwebstoff-Fracht [t];Prüfstatus;Schwebstoff-Abtrag [t/m^2];Prüfstatus;Schwebstoff-Transport [kg/s];Prüfstatus
18.04.21;2,76;Rohdaten;6,83;Rohdaten;0;Rohdaten;0,08;Rohdaten
19.04.21;2,78;Rohdaten;6,87;Rohdaten;0;Rohdaten;0,08;Rohdaten
20.04.21;3,38;Rohdaten;9,23;Rohdaten;0;Rohdaten;0,11;Rohdaten
21.04.21;3,72;Rohdaten;10,47;Rohdaten;0;Rohdaten;0,12;Rohdaten
22.04.21;4,59;Rohdaten;13,6;Rohdaten;0,01;Rohdaten;0,16;Rohdaten
23.04.21;5,8;Rohdaten;18,2;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
24.04.21;5,63;Rohdaten;16,2;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
25.04.21;5,04;Rohdaten;13,12;Rohdaten;0,01;Rohdaten;0,15;Rohdaten
26.04.21;4,87;Rohdaten;12,5;Rohdaten;0;Rohdaten;0,15;Rohdaten
27.04.21;4,65;Rohdaten;12,43;Rohdaten;0;Rohdaten;0,14;Rohdaten
28.04.21;4,35;Rohdaten;12,19;Rohdaten;0;Rohdaten;0,14;Rohdaten
29.04.21;4,46;Rohdaten;13,61;Rohdaten;0,01;Rohdaten;0,16;Rohdaten
30.04.21;4,84;Rohdaten;16,33;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
01.05.21;6,94;Rohdaten;29,15;Rohdaten;0,01;Rohdaten;0,34;Rohdaten
02.05.21;13,53;Rohdaten;93,6;Rohdaten;0,03;Rohdaten;1,08;Rohdaten
03.05.21;10,92;Rohdaten;72,98;Rohdaten;0,03;Rohdaten;0,85;Rohdaten
04.05.21;3,93;Rohdaten;18,33;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
05.05.21;2,11;Rohdaten;9,34;Rohdaten;0;Rohdaten;0,11;Rohdaten
06.05.21;1,85;Rohdaten;7,99;Rohdaten;0;Rohdaten;0,09;Rohdaten
07.05.21;1,64;Rohdaten;6,36;Rohdaten;0;Rohdaten;0,07;Rohdaten
08.05.21;2,14;Rohdaten;9,22;Rohdaten;0;Rohdaten;0,11;Rohdaten
09.05.21;1,79;Rohdaten;6,47;Rohdaten;0;Rohdaten;0,08;Rohdaten
10.05.21;1,89;Rohdaten;6,19;Rohdaten;0;Rohdaten;0,07;Rohdaten
11.05.21;2,49;Rohdaten;9,5;Rohdaten;0;Rohdaten;0,11;Rohdaten
12.05.21;6,82;Rohdaten;40,55;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
13.05.21;10,07;Rohdaten;68,39;Rohdaten;0,02;Rohdaten;0,79;Rohdaten
14.05.21;4,36;Rohdaten;22,82;Rohdaten;0,01;Rohdaten;0,26;Rohdaten
15.05.21;3,27;Rohdaten;16,17;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
16.05.21;3,33;Rohdaten;17,22;Rohdaten;0,01;Rohdaten;0,2;Rohdaten
17.05.21;3,38;Rohdaten;18,25;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
18.05.21;3,1;Rohdaten;16,52;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
19.05.21;4,74;Rohdaten;28,88;Rohdaten;0,01;Rohdaten;0,33;Rohdaten
20.05.21;14,2;Rohdaten;115,63;Rohdaten;0,04;Rohdaten;1,34;Rohdaten
21.05.21;9,37;Rohdaten;64,5;Rohdaten;0,02;Rohdaten;0,75;Rohdaten
22.05.21;5,66;Rohdaten;32,65;Rohdaten;0,01;Rohdaten;0,38;Rohdaten
23.05.21;5,5;Rohdaten;34,47;Rohdaten;0,01;Rohdaten;0,4;Rohdaten
24.05.21;6,15;Rohdaten;40,12;Rohdaten;0,01;Rohdaten;0,46;Rohdaten
25.05.21;6,89;Rohdaten;50,06;Rohdaten;0,02;Rohdaten;0,58;Rohdaten
26.05.21;8,09;Rohdaten;61,3;Rohdaten;0,02;Rohdaten;0,71;Rohdaten
27.05.21;3,82;Rohdaten;24,57;Rohdaten;0,01;Rohdaten;0,28;Rohdaten
28.05.21;6,1;Rohdaten;40,29;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
29.05.21;4,18;Rohdaten;26,36;Rohdaten;0,01;Rohdaten;0,31;Rohdaten
30.05.21;2,67;Rohdaten;12,93;Rohdaten;0,01;Rohdaten;0,15;Rohdaten
31.05.21;2,07;Rohdaten;8,43;Rohdaten;0;Rohdaten;0,1;Rohdaten
01.06.21;2,56;Rohdaten;13,7;Rohdaten;0,01;Rohdaten;0,16;Rohdaten
02.06.21;2,82;Rohdaten;13,89;Rohdaten;0,01;Rohdaten;0,16;Rohdaten
03.06.21;2,79;Rohdaten;11,24;Rohdaten;0;Rohdaten;0,13;Rohdaten
04.06.21;2,63;Rohdaten;10,8;Rohdaten;0;Rohdaten;0,13;Rohdaten
05.06.21;2,79;Rohdaten;12,55;Rohdaten;0;Rohdaten;0,15;Rohdaten
06.06.21;8,54;Rohdaten;62,36;Rohdaten;0,02;Rohdaten;0,72;Rohdaten
07.06.21;7,1;Rohdaten;49,81;Rohdaten;0,02;Rohdaten;0,58;Rohdaten
08.06.21;14,75;Rohdaten;132,57;Rohdaten;0,05;Rohdaten;1,53;Rohdaten
09.06.21;16,73;Rohdaten;155,94;Rohdaten;0,06;Rohdaten;1,81;Rohdaten
10.06.21;22,31;Rohdaten;245,36;Rohdaten;0,09;Rohdaten;2,84;Rohdaten
11.06.21;25,79;Rohdaten;297,47;Rohdaten;0,11;Rohdaten;3,44;Rohdaten
12.06.21;13,37;Rohdaten;114,52;Rohdaten;0,04;Rohdaten;1,33;Rohdaten
13.06.21;5,55;Rohdaten;34,3;Rohdaten;0,01;Rohdaten;0,4;Rohdaten
14.06.21;4,45;Rohdaten;26,35;Rohdaten;0,01;Rohdaten;0,31;Rohdaten
15.06.21;5,8;Rohdaten;38,7;Rohdaten;0,01;Rohdaten;0,45;Rohdaten
16.06.21;6,61;Rohdaten;44,96;Rohdaten;0,02;Rohdaten;0,52;Rohdaten
17.06.21;5,94;Rohdaten;36,51;Rohdaten;0,01;Rohdaten;0,42;Rohdaten
18.06.21;4,48;Rohdaten;21,92;Rohdaten;0,01;Rohdaten;0,25;Rohdaten
19.06.21;4,18;Rohdaten;18,17;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
20.06.21;4,18;Rohdaten;17,06;Rohdaten;0,01;Rohdaten;0,2;Rohdaten
21.06.21;5,29;Rohdaten;25,72;Rohdaten;0,01;Rohdaten;0,3;Rohdaten
22.06.21;6,35;Rohdaten;31,65;Rohdaten;0,01;Rohdaten;0,37;Rohdaten
23.06.21;7,48;Rohdaten;41,78;Rohdaten;0,02;Rohdaten;0,48;Rohdaten
24.06.21;6,38;Rohdaten;34,36;Rohdaten;0,01;Rohdaten;0,4;Rohdaten
25.06.21;21,23;Rohdaten;213,09;Rohdaten;0,08;Rohdaten;2,47;Rohdaten
26.06.21;16,94;Rohdaten;149,63;Rohdaten;0,05;Rohdaten;1,73;Rohdaten
27.06.21;9,45;Rohdaten;60,86;Rohdaten;0,02;Rohdaten;0,7;Rohdaten
28.06.21;6,73;Rohdaten;37,91;Rohdaten;0,01;Rohdaten;0,44;Rohdaten
29.06.21;6;Rohdaten;33,69;Rohdaten;0,01;Rohdaten;0,39;Rohdaten
30.06.21;5,61;Rohdaten;32,52;Rohdaten;0,01;Rohdaten;0,38;Rohdaten
01.07.21;4,4;Rohdaten;23,63;Rohdaten;0,01;Rohdaten;0,27;Rohdaten
02.07.21;5,14;Rohdaten;28,03;Rohdaten;0,01;Rohdaten;0,32;Rohdaten
03.07.21;4,09;Rohdaten;20,02;Rohdaten;0,01;Rohdaten;0,23;Rohdaten
04.07.21;3,86;Rohdaten;17,81;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
05.07.21;4,02;Rohdaten;18,26;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
06.07.21;3,61;Rohdaten;15,14;Rohdaten;0,01;Rohdaten;0,18;Rohdaten
07.07.21;5,4;Rohdaten;27,39;Rohdaten;0,01;Rohdaten;0,32;Rohdaten
08.07.21;5,35;Rohdaten;27,31;Rohdaten;0,01;Rohdaten;0,32;Rohdaten
09.07.21;13,6;Rohdaten;180,17;Rohdaten;0,06;Rohdaten;2,09;Rohdaten
10.07.21;17,1;Rohdaten;179,66;Rohdaten;0,06;Rohdaten;2,08;Rohdaten
11.07.21;33,12;Rohdaten;375,42;Rohdaten;0,13;Rohdaten;4,35;Rohdaten
12.07.21;35,36;Rohdaten;399,16;Rohdaten;0,14;Rohdaten;4,62;Rohdaten
13.07.21;34,71;Rohdaten;377,32;Rohdaten;0,13;Rohdaten;4,37;Rohdaten
14.07.21;31,83;Rohdaten;313,89;Rohdaten;0,11;Rohdaten;3,63;Rohdaten
15.07.21;32,38;Rohdaten;314,45;Rohdaten;0,11;Rohdaten;3,64;Rohdaten
16.07.21;42,31;Rohdaten;512,87;Rohdaten;0,18;Rohdaten;5,94;Rohdaten
17.07.21;68,54;Rohdaten;929,71;Rohdaten;0,33;Rohdaten;10,76;Rohdaten
18.07.21;184,72;Rohdaten;4501,74;Rohdaten;1,59;Rohdaten;52,1;Rohdaten
19.07.21;302,85;Rohdaten;10521,29;Rohdaten;3,71;Rohdaten;121,77;Rohdaten
20.07.21;264,87;Rohdaten;9209;Rohdaten;3,24;Rohdaten;106,59;Rohdaten
21.07.21;149,26;Rohdaten;3664,72;Rohdaten;1,29;Rohdaten;42,42;Rohdaten
22.07.21;74,34;Rohdaten;1483,34;Rohdaten;0,52;Rohdaten;17,17;Rohdaten
23.07.21;27,43;Rohdaten;305,17;Rohdaten;0,11;Rohdaten;3,53;Rohdaten
24.07.21;21,95;Rohdaten;214,95;Rohdaten;0,08;Rohdaten;2,49;Rohdaten
25.07.21;26,4;Rohdaten;290,74;Rohdaten;0,1;Rohdaten;3,37;Rohdaten
26.07.21;28,6;Rohdaten;331,16;Rohdaten;0,12;Rohdaten;3,83;Rohdaten
27.07.21;38,28;Rohdaten;539,41;Rohdaten;0,19;Rohdaten;6,24;Rohdaten
28.07.21;23,68;Rohdaten;261,01;Rohdaten;0,09;Rohdaten;3,02;Rohdaten
29.07.21;14,22;Rohdaten;132,97;Rohdaten;0,05;Rohdaten;1,54;Rohdaten
30.07.21;6,91;Rohdaten;48,4;Rohdaten;0,02;Rohdaten;0,56;Rohdaten
31.07.21;9,42;Rohdaten;81,73;Rohdaten;0,03;Rohdaten;0,95;Rohdaten
01.08.21;10,91;Rohdaten;103,1;Rohdaten;0,04;Rohdaten;1,19;Rohdaten
02.08.21;8,92;Rohdaten;82,04;Rohdaten;0,03;Rohdaten;0,95;Rohdaten
03.08.21;6,07;Rohdaten;51,42;Rohdaten;0,02;Rohdaten;0,6;Rohdaten
04.08.21;5,65;Rohdaten;44,38;Rohdaten;0,02;Rohdaten;0,51;Rohdaten
05.08.21;28,12;Rohdaten;411,77;Rohdaten;0,15;Rohdaten;4,77;Rohdaten
06.08.21;36,23;Rohdaten;558,74;Rohdaten;0,2;Rohdaten;6,47;Rohdaten
07.08.21;18,82;Rohdaten;221,29;Rohdaten;0,08;Rohdaten;2,56;Rohdaten
08.08.21;27,26;Rohdaten;384,74;Rohdaten;0,14;Rohdaten;4,45;Rohdaten
09.08.21;29,96;Rohdaten;428,24;Rohdaten;0,15;Rohdaten;4,96;Rohdaten
10.08.21;14,21;Rohdaten;150,38;Rohdaten;0,05;Rohdaten;1,74;Rohdaten
11.08.21;6,31;Rohdaten;54,84;Rohdaten;0,02;Rohdaten;0,64;Rohdaten
12.08.21;5,04;Rohdaten;43,66;Rohdaten;0,02;Rohdaten;0,51;Rohdaten
13.08.21;6,61;Rohdaten;53,71;Rohdaten;0,02;Rohdaten;0,62;Rohdaten
14.08.21;6,06;Rohdaten;42,31;Rohdaten;0,02;Rohdaten;0,49;Rohdaten
15.08.21;6,66;Rohdaten;38,93;Rohdaten;0,01;Rohdaten;0,45;Rohdaten
16.08.21;9,99;Rohdaten;55,19;Rohdaten;0,02;Rohdaten;0,64;Rohdaten
17.08.21;51,32;Rohdaten;698,03;Rohdaten;0,25;Rohdaten;8,08;Rohdaten
18.08.21;41,63;Rohdaten;500,58;Rohdaten;0,18;Rohdaten;5,79;Rohdaten
19.08.21;23,61;Rohdaten;232,19;Rohdaten;0,08;Rohdaten;2,69;Rohdaten
20.08.21;15,37;Rohdaten;127,46;Rohdaten;0,05;Rohdaten;1,48;Rohdaten
21.08.21;13,57;Rohdaten;106,01;Rohdaten;0,04;Rohdaten;1,23;Rohdaten
22.08.21;7,8;Rohdaten;53,22;Rohdaten;0,02;Rohdaten;0,62;Rohdaten
23.08.21;7,7;Rohdaten;67,98;Rohdaten;0,02;Rohdaten;0,79;Rohdaten
24.08.21;5,1;Rohdaten;44,9;Rohdaten;0,02;Rohdaten;0,52;Rohdaten
25.08.21;5;Rohdaten;41,07;Rohdaten;0,01;Rohdaten;0,48;Rohdaten
26.08.21;4,22;Rohdaten;29,65;Rohdaten;0,01;Rohdaten;0,34;Rohdaten
27.08.21;6,6;Rohdaten;53,15;Rohdaten;0,02;Rohdaten;0,62;Rohdaten
28.08.21;21,58;Rohdaten;255,79;Rohdaten;0,09;Rohdaten;2,96;Rohdaten
29.08.21;29,81;Rohdaten;392,5;Rohdaten;0,14;Rohdaten;4,54;Rohdaten
30.08.21;44,26;Rohdaten;849,71;Rohdaten;0,3;Rohdaten;9,84;Rohdaten
31.08.21;103,04;Rohdaten;2748,33;Rohdaten;0,97;Rohdaten;31,81;Rohdaten
01.09.21;86,87;Rohdaten;2084,67;Rohdaten;0,73;Rohdaten;24,13;Rohdaten
02.09.21;47,78;Rohdaten;816,9;Rohdaten;0,29;Rohdaten;9,46;Rohdaten
03.09.21;28,6;Rohdaten;369,58;Rohdaten;0,13;Rohdaten;4,28;Rohdaten
04.09.21;17,38;Rohdaten;186,12;Rohdaten;0,07;Rohdaten;2,15;Rohdaten
05.09.21;6,85;Rohdaten;57,23;Rohdaten;0,02;Rohdaten;0,66;Rohdaten
06.09.21;4,23;Rohdaten;32,45;Rohdaten;0,01;Rohdaten;0,38;Rohdaten
07.09.21;6,4;Rohdaten;50,27;Rohdaten;0,02;Rohdaten;0,58;Rohdaten
08.09.21;6,81;Rohdaten;50,77;Rohdaten;0,02;Rohdaten;0,59;Rohdaten
09.09.21;6,16;Rohdaten;42,28;Rohdaten;0,02;Rohdaten;0,49;Rohdaten
10.09.21;4,82;Rohdaten;28,96;Rohdaten;0,01;Rohdaten;0,34;Rohdaten
11.09.21;7,1;Rohdaten;44,4;Rohdaten;0,02;Rohdaten;0,51;Rohdaten
12.09.21;5,46;Rohdaten;30,11;Rohdaten;0,01;Rohdaten;0,35;Rohdaten
13.09.21;3,84;Rohdaten;18,68;Rohdaten;0,01;Rohdaten;0,22;Rohdaten
14.09.21;2,98;Rohdaten;16,14;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
15.09.21;4,81;Rohdaten;23,68;Rohdaten;0,01;Rohdaten;0,27;Rohdaten
16.09.21;10,27;Rohdaten;62,55;Rohdaten;0,02;Rohdaten;0,72;Rohdaten
17.09.21;13,13;Rohdaten;89,36;Rohdaten;0,03;Rohdaten;1,03;Rohdaten
18.09.21;9,08;Rohdaten;50,83;Rohdaten;0,02;Rohdaten;0,59;Rohdaten
19.09.21;4,04;Rohdaten;16,4;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
20.09.21;6,89;Rohdaten;40,84;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
21.09.21;6,75;Rohdaten;41,88;Rohdaten;0,02;Rohdaten;0,49;Rohdaten
22.09.21;3,43;Rohdaten;17,22;Rohdaten;0,01;Rohdaten;0,2;Rohdaten
23.09.21;3,98;Rohdaten;18,67;Rohdaten;0,01;Rohdaten;0,22;Rohdaten
24.09.21;2,59;Rohdaten;9,92;Rohdaten;0;Rohdaten;0,12;Rohdaten
25.09.21;3,34;Rohdaten;12,22;Rohdaten;0;Rohdaten;0,14;Rohdaten
26.09.21;3,96;Rohdaten;14,06;Rohdaten;0,01;Rohdaten;0,16;Rohdaten
27.09.21;37,19;Rohdaten;571,33;Rohdaten;0,2;Rohdaten;6,61;Rohdaten
28.09.21;17,86;Rohdaten;171,9;Rohdaten;0,06;Rohdaten;1,99;Rohdaten
29.09.21;11,37;Rohdaten;87,96;Rohdaten;0,03;Rohdaten;1,02;Rohdaten
30.09.21;8,92;Rohdaten;60,58;Rohdaten;0,02;Rohdaten;0,7;Rohdaten
01.10.21;7,78;Rohdaten;46,9;Rohdaten;0,02;Rohdaten;0,54;Rohdaten
02.10.21;9,46;Rohdaten;57,21;Rohdaten;0,02;Rohdaten;0,66;Rohdaten
03.10.21;6,98;Rohdaten;35,83;Rohdaten;0,01;Rohdaten;0,42;Rohdaten
04.10.21;5,53;Rohdaten;24,63;Rohdaten;0,01;Rohdaten;0,29;Rohdaten
05.10.21;6,18;Rohdaten;27,78;Rohdaten;0,01;Rohdaten;0,32;Rohdaten
06.10.21;5,21;Rohdaten;21,48;Rohdaten;0,01;Rohdaten;0,25;Rohdaten
07.10.21;7,71;Rohdaten;35,87;Rohdaten;0,01;Rohdaten;0,42;Rohdaten
08.10.21;6,92;Rohdaten;29,97;Rohdaten;0,01;Rohdaten;0,35;Rohdaten
09.10.21;5,8;Rohdaten;22,75;Rohdaten;0,01;Rohdaten;0,26;Rohdaten
10.10.21;4,59;Rohdaten;16,1;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
11.10.21;3,91;Rohdaten;12,74;Rohdaten;0;Rohdaten;0,15;Rohdaten
12.10.21;6,24;Rohdaten;23,79;Rohdaten;0,01;Rohdaten;0,28;Rohdaten
13.10.21;12,67;Rohdaten;74,47;Rohdaten;0,03;Rohdaten;0,86;Rohdaten
14.10.21;15,41;Rohdaten;95,18;Rohdaten;0,03;Rohdaten;1,1;Rohdaten
15.10.21;11,27;Rohdaten;56,64;Rohdaten;0,02;Rohdaten;0,66;Rohdaten
16.10.21;7,83;Rohdaten;32,19;Rohdaten;0,01;Rohdaten;0,37;Rohdaten
17.10.21;4,71;Rohdaten;15,52;Rohdaten;0,01;Rohdaten;0,18;Rohdaten
18.10.21;3,92;Rohdaten;12,02;Rohdaten;0;Rohdaten;0,14;Rohdaten
19.10.21;5,52;Rohdaten;18,86;Rohdaten;0,01;Rohdaten;0,22;Rohdaten
20.10.21;4,91;Rohdaten;15,87;Rohdaten;0,01;Rohdaten;0,18;Rohdaten
21.10.21;4,8;Rohdaten;15,29;Rohdaten;0,01;Rohdaten;0,18;Rohdaten
22.10.21;4,65;Rohdaten;14,51;Rohdaten;0,01;Rohdaten;0,17;Rohdaten
23.10.21;5,09;Rohdaten;16,19;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
24.10.21;3,52;Rohdaten;9,73;Rohdaten;0;Rohdaten;0,11;Rohdaten
25.10.21;2,93;Rohdaten;7,64;Rohdaten;0;Rohdaten;0,09;Rohdaten
26.10.21;4,21;Rohdaten;12,93;Rohdaten;0,01;Rohdaten;0,15;Rohdaten
27.10.21;3,88;Rohdaten;10,92;Rohdaten;0;Rohdaten;0,13;Rohdaten
28.10.21;3,31;Rohdaten;8,82;Rohdaten;0;Rohdaten;0,1;Rohdaten
29.10.21;2,87;Rohdaten;7,33;Rohdaten;0;Rohdaten;0,09;Rohdaten
30.10.21;2,69;Rohdaten;6,76;Rohdaten;0;Rohdaten;0,08;Rohdaten
31.10.21;2,34;Rohdaten;5,7;Rohdaten;0;Rohdaten;0,07;Rohdaten
01.11.21;1,76;Rohdaten;3,98;Rohdaten;0;Rohdaten;0,05;Rohdaten
02.11.21;4,54;Rohdaten;14,23;Rohdaten;0,01;Rohdaten;0,17;Rohdaten
03.11.21;6,29;Rohdaten;21,98;Rohdaten;0,01;Rohdaten;0,25;Rohdaten
04.11.21;10,47;Rohdaten;49,8;Rohdaten;0,02;Rohdaten;0,58;Rohdaten
05.11.21;8,71;Rohdaten;36,59;Rohdaten;0,01;Rohdaten;0,42;Rohdaten
06.11.21;5,52;Rohdaten;18,06;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
07.11.21;3,33;Rohdaten;9,3;Rohdaten;0;Rohdaten;0,11;Rohdaten
08.11.21;2,41;Rohdaten;6,12;Rohdaten;0;Rohdaten;0,07;Rohdaten
09.11.21;3,45;Rohdaten;9,63;Rohdaten;0;Rohdaten;0,11;Rohdaten
10.11.21;3,51;Rohdaten;9,87;Rohdaten;0;Rohdaten;0,11;Rohdaten
11.11.21;3,82;Rohdaten;10,86;Rohdaten;0;Rohdaten;0,13;Rohdaten
12.11.21;2,85;Rohdaten;7,48;Rohdaten;0;Rohdaten;0,09;Rohdaten
13.11.21;1,83;Rohdaten;4,3;Rohdaten;0;Rohdaten;0,05;Rohdaten
14.11.21;2,41;Rohdaten;6,06;Rohdaten;0;Rohdaten;0,07;Rohdaten
15.11.21;3,24;Rohdaten;8,66;Rohdaten;0;Rohdaten;0,1;Rohdaten
16.11.21;5,83;Rohdaten;19,02;Rohdaten;0,01;Rohdaten;0,22;Rohdaten
17.11.21;5,6;Rohdaten;17,95;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
18.11.21;4,43;Rohdaten;12,88;Rohdaten;0,01;Rohdaten;0,15;Rohdaten
19.11.21;3,01;Rohdaten;7,79;Rohdaten;0;Rohdaten;0,09;Rohdaten
20.11.21;2,34;Rohdaten;5,69;Rohdaten;0;Rohdaten;0,07;Rohdaten
21.11.21;0,64;Rohdaten;2,21;Rohdaten;0;Rohdaten;0,03;Rohdaten
22.11.21;0,66;Rohdaten;2,28;Rohdaten;0;Rohdaten;0,03;Rohdaten
23.11.21;0,61;Rohdaten;2,31;Rohdaten;0;Rohdaten;0,03;Rohdaten
24.11.21;0,58;Rohdaten;2,39;Rohdaten;0;Rohdaten;0,03;Rohdaten
25.11.21;0,52;Rohdaten;2,13;Rohdaten;0;Rohdaten;0,03;Rohdaten
26.11.21;0,46;Rohdaten;1,9;Rohdaten;0;Rohdaten;0,02;Rohdaten
27.11.21;0,49;Rohdaten;1,89;Rohdaten;0;Rohdaten;0,02;Rohdaten
28.11.21;0,35;Rohdaten;0,73;Rohdaten;0;Rohdaten;0,01;Rohdaten
29.11.21;0,45;Rohdaten;0,93;Rohdaten;0;Rohdaten;0,01;Rohdaten
30.11.21;0,48;Rohdaten;1,15;Rohdaten;0;Rohdaten;0,01;Rohdaten
01.12.21;0,51;Rohdaten;1,62;Rohdaten;0;Rohdaten;0,02;Rohdaten
02.12.21;0,59;Rohdaten;1,7;Rohdaten;0;Rohdaten;0,02;Rohdaten
03.12.21;0,57;Rohdaten;1,38;Rohdaten;0;Rohdaten;0,02;Rohdaten
04.12.21;0,53;Rohdaten;1,22;Rohdaten;0;Rohdaten;0,01;Rohdaten
05.12.21;0,53;Rohdaten;1,87;Rohdaten;0;Rohdaten;0,02;Rohdaten
06.12.21;0,53;Rohdaten;1,6;Rohdaten;0;Rohdaten;0,02;Rohdaten
07.12.21;0,49;Rohdaten;1,29;Rohdaten;0;Rohdaten;0,02;Rohdaten
08.12.21;0,49;Rohdaten;1,33;Rohdaten;0;Rohdaten;0,02;Rohdaten
09.12.21;0,46;Rohdaten;1,35;Rohdaten;0;Rohdaten;0,02;Rohdaten
10.12.21;0,42;Rohdaten;1,11;Rohdaten;0;Rohdaten;0,01;Rohdaten
11.12.21;0,46;Rohdaten;1,08;Rohdaten;0;Rohdaten;0,01;Rohdaten
12.12.21;0,48;Rohdaten;1,04;Rohdaten;0;Rohdaten;0,01;Rohdaten
13.12.21;0,5;Rohdaten;1,13;Rohdaten;0;Rohdaten;0,01;Rohdaten
14.12.21;0,55;Rohdaten;1,89;Rohdaten;0;Rohdaten;0,02;Rohdaten
15.12.21;0,55;Rohdaten;2,03;Rohdaten;0;Rohdaten;0,02;Rohdaten
16.12.21;0,55;Rohdaten;1,83;Rohdaten;0;Rohdaten;0,02;Rohdaten
17.12.21;0,59;Rohdaten;1,87;Rohdaten;0;Rohdaten;0,02;Rohdaten
18.12.21;0,56;Rohdaten;1,76;Rohdaten;0;Rohdaten;0,02;Rohdaten
19.12.21;0,5;Rohdaten;1,42;Rohdaten;0;Rohdaten;0,02;Rohdaten
20.12.21;0,46;Rohdaten;1,21;Rohdaten;0;Rohdaten;0,01;Rohdaten
08.08.22;2,18;Rohdaten;4,45;Rohdaten;0;Rohdaten;0,05;Rohdaten
09.08.22;2,47;Rohdaten;5,03;Rohdaten;0;Rohdaten;0,06;Rohdaten
10.08.22;2,23;Rohdaten;4,42;Rohdaten;0;Rohdaten;0,05;Rohdaten
11.08.22;2,22;Rohdaten;4,5;Rohdaten;0;Rohdaten;0,05;Rohdaten
12.08.22;2,45;Rohdaten;4,84;Rohdaten;0;Rohdaten;0,06;Rohdaten
13.08.22;2,23;Rohdaten;4,36;Rohdaten;0;Rohdaten;0,05;Rohdaten
14.08.22;2,24;Rohdaten;4,48;Rohdaten;0;Rohdaten;0,05;Rohdaten
15.08.22;2,26;Rohdaten;4,43;Rohdaten;0;Rohdaten;0,05;Rohdaten
16.08.22;2,26;Rohdaten;4,38;Rohdaten;0;Rohdaten;0,05;Rohdaten
17.08.22;2,27;Rohdaten;4,49;Rohdaten;0;Rohdaten;0,05;Rohdaten
18.08.22;2,73;Rohdaten;6,64;Rohdaten;0;Rohdaten;0,08;Rohdaten
19.08.22;2,3;Rohdaten;4,84;Rohdaten;0;Rohdaten;0,06;Rohdaten
20.08.22;2,64;Rohdaten;8,1;Rohdaten;0;Rohdaten;0,09;Rohdaten
21.08.22;4,04;Rohdaten;14,03;Rohdaten;0,01;Rohdaten;0,16;Rohdaten
22.08.22;2,57;Rohdaten;6,64;Rohdaten;0;Rohdaten;0,08;Rohdaten
23.08.22;2,33;Rohdaten;5,42;Rohdaten;0;Rohdaten;0,06;Rohdaten
24.08.22;2,28;Rohdaten;5,18;Rohdaten;0;Rohdaten;0,06;Rohdaten
25.08.22;2,29;Rohdaten;5,38;Rohdaten;0;Rohdaten;0,06;Rohdaten
26.08.22;2,58;Rohdaten;6,1;Rohdaten;0;Rohdaten;0,07;Rohdaten
27.08.22;2,33;Rohdaten;5,89;Rohdaten;0;Rohdaten;0,07;Rohdaten
28.08.22;2,99;Rohdaten;11,11;Rohdaten;0;Rohdaten;0,13;Rohdaten
29.08.22;3,37;Rohdaten;9,4;Rohdaten;0;Rohdaten;0,11;Rohdaten
30.08.22;2,5;Rohdaten;5,58;Rohdaten;0;Rohdaten;0,07;Rohdaten
31.08.22;2,33;Rohdaten;5,36;Rohdaten;0;Rohdaten;0,06;Rohdaten
01.09.22;2,73;Rohdaten;9,62;Rohdaten;0;Rohdaten;0,11;Rohdaten
02.09.22;2,51;Rohdaten;6,98;Rohdaten;0;Rohdaten;0,08;Rohdaten
03.09.22;2,58;Rohdaten;6,44;Rohdaten;0;Rohdaten;0,08;Rohdaten
04.09.22;2,4;Rohdaten;6,28;Rohdaten;0;Rohdaten;0,07;Rohdaten
05.09.22;2,63;Rohdaten;5,64;Rohdaten;0;Rohdaten;0,07;Rohdaten
06.09.22;2,28;Rohdaten;4,97;Rohdaten;0;Rohdaten;0,06;Rohdaten
07.09.22;2,26;Rohdaten;5,08;Rohdaten;0;Rohdaten;0,06;Rohdaten
08.09.22;2,26;Rohdaten;4,98;Rohdaten;0;Rohdaten;0,06;Rohdaten
09.09.22;2,24;Rohdaten;4,58;Rohdaten;0;Rohdaten;0,05;Rohdaten
10.09.22;2,25;Rohdaten;4,64;Rohdaten;0;Rohdaten;0,05;Rohdaten
